Org ID|Org Name|Station ID|WBID|Act Date|Act Time|Act Type|Act Category|Act Depth|Depth Units|Relative Depth|Characteristic|Result Value|Result Units|VQ|Analysis Date|Analysis Time|Procedure Name|Comment|Sample Fraction|MDL|MDL Units|PQL|Medium|Matrix
21FLDADE|Dade Environmental Resource Management (Florida)|TM08|3286|05/07/2013|09:28:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Salinity|0.35|ppth|D|05/07/2013|09:28:00 AM|2520-B||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|TM08|3286|05/07/2013|09:28:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||pH|7.49|None|D|05/07/2013|09:28:00 AM|4500-H||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|TM08|3286|05/07/2013|09:28:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Dissolved oxygen saturation|46.7|%|D!|05/07/2013|09:28:00 AM|4500-O-G||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|TM08|3286|05/07/2013|09:28:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Temperature, water|25.65|deg C|D|05/07/2013|09:28:00 AM|2550||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|TM08|3286|05/07/2013|09:27:00 AM|Field Msr/Obs|Routine Msr/Obs|3.102|m||pH|7.55|None|D|05/07/2013|09:27:00 AM|4500-H||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|TM08|3286|05/07/2013|09:27:00 AM|Field Msr/Obs|Routine Msr/Obs|3.102|m||Salinity|0.35|ppth|D|05/07/2013|09:27:00 AM|2520-B||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|TM08|3286|05/07/2013|09:27:00 AM|Field Msr/Obs|Routine Msr/Obs|3.102|m||Dissolved oxygen saturation|46.5|%|D!|05/07/2013|09:27:00 AM|4500-O-G||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|TM08|3286|05/07/2013|09:27:00 AM|Field Msr/Obs|Routine Msr/Obs|3.102|m||Temperature, water|25.6|deg C|D|05/07/2013|09:27:00 AM|2550||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|TM08|3286|05/07/2013|09:27:00 AM|Field Msr/Obs|Routine Msr/Obs|3.102|m||Specific conductance|714|umho/cm|D|05/07/2013|09:27:00 AM|2510||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|TM08|3286|05/07/2013|09:27:00 AM|Field Msr/Obs|Routine Msr/Obs|3.102|m||Depth|3.102|m|D|05/07/2013|09:27:00 AM|FP||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|TM08|3286|05/07/2013|09:27:00 AM|Field Msr/Obs|Routine Msr/Obs|3.102|m||Dissolved oxygen (DO)|3.79|mg/l|D|05/07/2013|09:27:00 AM|4500-O-G||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|BB54|3226H3|05/07/2013|09:17:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Temperature, water|26.04|deg C|D|05/07/2013|09:17:00 AM|2550||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|BB54|3226H3|05/07/2013|09:17:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Dissolved oxygen (DO)|6.58|mg/l|D|05/07/2013|09:17:00 AM|4500-O-G||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|BB54|3226H3|05/07/2013|09:17:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Specific conductance|49829|umho/cm|D|05/07/2013|09:17:00 AM|2510||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|BB54|3226H3|05/07/2013|09:17:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||pH|8.14|None|D|05/07/2013|09:17:00 AM|4500-H||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|BB54|3226H3|05/07/2013|09:17:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Dissolved oxygen saturation|97.5|%|D!|05/07/2013|09:17:00 AM|4500-O-G||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|BB54|3226H3|05/07/2013|09:17:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Salinity|32.59|ppth|D|05/07/2013|09:17:00 AM|2520-B||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|BB54|3226H3|05/07/2013|09:16:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||pH|8.14|None|D|05/07/2013|09:16:00 AM|4500-H||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|BB54|3226H3|05/07/2013|09:16:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Temperature, water|26.02|deg C|D|05/07/2013|09:16:00 AM|2550||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|BB54|3226H3|05/07/2013|09:16:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Salinity|32.67|ppth|D|05/07/2013|09:16:00 AM|2520-B||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|BB54|3226H3|05/07/2013|09:16:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Dissolved oxygen saturation|97.9|%|D!|05/07/2013|09:16:00 AM|4500-O-G||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|BB54|3226H3|05/07/2013|09:16:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Specific conductance|49942|umho/cm|D|05/07/2013|09:16:00 AM|2510||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|BB54|3226H3|05/07/2013|09:16:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Dissolved oxygen (DO)|6.61|mg/l|D|05/07/2013|09:16:00 AM|4500-O-G||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|TM02|3286C|05/07/2013|09:15:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Temperature, water|24.89|deg C|D|05/07/2013|09:15:00 AM|2550||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|TM02|3286C|05/07/2013|09:15:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||pH|7.55|None|D|05/07/2013|09:15:00 AM|4500-H||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|BB54|3226H3|05/07/2013|09:15:00 AM|Field Msr/Obs|Routine Msr/Obs|2.815|m||pH|8.16|None|D|05/07/2013|09:15:00 AM|4500-H||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|BB54|3226H3|05/07/2013|09:15:00 AM|Field Msr/Obs|Routine Msr/Obs|2.815|m||Salinity|32.87|ppth|D|05/07/2013|09:15:00 AM|2520-B||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|TM02|3286C|05/07/2013|09:15:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Dissolved oxygen saturation|54.5|%|D!|05/07/2013|09:15:00 AM|4500-O-G||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|BB54|3226H3|05/07/2013|09:15:00 AM|Field Msr/Obs|Routine Msr/Obs|2.815|m||Light attenuation coefficent|-0.9554|None|D|05/07/2013|09:23:00 AM|FP||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|BB54|3226H3|05/07/2013|09:15:00 AM|Field Msr/Obs|Routine Msr/Obs|2.815|m||Depth|2.815|m|D|05/07/2013|09:15:00 AM|FP||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|TM02|3286C|05/07/2013|09:15:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Dissolved oxygen (DO)|4.5|mg/l|D|05/07/2013|09:15:00 AM|4500-O-G||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|TM02|3286C|05/07/2013|09:15:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Salinity|0.36|ppth|D|05/07/2013|09:15:00 AM|2520-B||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|TM02|3286C|05/07/2013|09:15:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Specific conductance|737|umho/cm|D|05/07/2013|09:15:00 AM|2510||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|BB54|3226H3|05/07/2013|09:15:00 AM|Field Msr/Obs|Routine Msr/Obs|2.815|m||Dissolved oxygen (DO)|6.73|mg/l|D|05/07/2013|09:15:00 AM|4500-O-G||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|BB54|3226H3|05/07/2013|09:15:00 AM|Field Msr/Obs|Routine Msr/Obs|2.815|m||Specific conductance|50209|umho/cm|D|05/07/2013|09:15:00 AM|2510||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|BB54|3226H3|05/07/2013|09:15:00 AM|Field Msr/Obs|Routine Msr/Obs|2.815|m||Temperature, water|25.95|deg C|D|05/07/2013|09:15:00 AM|2550||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|BB54|3226H3|05/07/2013|09:15:00 AM|Field Msr/Obs|Routine Msr/Obs|2.815|m||Dissolved oxygen saturation|99.8|%|D!|05/07/2013|09:15:00 AM|4500-O-G||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|TM02|3286C|05/07/2013|09:11:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Dissolved oxygen (DO)|4.33|mg/l|D|05/07/2013|09:11:00 AM|4500-O-G||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|TM02|3286C|05/07/2013|09:11:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Temperature, water|24.72|deg C|D|05/07/2013|09:11:00 AM|2550||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|TM02|3286C|05/07/2013|09:11:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Salinity|0.36|ppth|D|05/07/2013|09:11:00 AM|2520-B||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|TM02|3286C|05/07/2013|09:11:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Dissolved oxygen saturation|52.2|%|D!|05/07/2013|09:11:00 AM|4500-O-G||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|TM02|3286C|05/07/2013|09:11:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Specific conductance|741|umho/cm|D|05/07/2013|09:11:00 AM|2510||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|TM02|3286C|05/07/2013|09:11:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||pH|7.58|None|D|05/07/2013|09:11:00 AM|4500-H||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|BB54|3226H3|05/07/2013|09:10:00 AM|Sample|Routine Sample|0.5|m||Nitrogen, ammonia (NH3) as NH3|0.08|mg/l||05/22/2013|09:30:00 AM|350.1||Dissolved|0.01|mg/l|0.04|Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|BB54|3226H3|05/07/2013|09:10:00 AM|Sample|Routine Sample|0.1|m||Chlorophyll a, free of pheophytin|0.83|ug/l||05/08/2013|11:44:00 AM|445||Total|0.16|ug/l|0.64|Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|BB54|3226H3|05/07/2013|09:10:00 AM|Sample|Routine Sample|0.1|m||Fecal Coliform|4|cfu/100ml|!|05/08/2013|03:30:00 PM|9222-D||Total|2|cfu/100ml|6|Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|BB54|3226H3|05/07/2013|09:10:00 AM|Sample|Routine Sample|0.5|m||Phosphorus, orthophosphate as PO4|*Non-detect||U|05/08/2013|10:21:00 AM|365.1||Dissolved|0.002|mg/l|0.008|Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|BB54|3226H3|05/07/2013|09:10:00 AM|Sample|Routine Sample|0.5|m||Nitrogen, Kjeldahl|*Non-detect||U|05/13/2013|12:04:00 PM|351.2||Total|0.08|mg/l|0.32|Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|BB54|3226H3|05/07/2013|09:10:00 AM|Sample|Routine Sample|0.5|m||Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N|*Non-detect||U|05/15/2013|01:33:00 AM|353.2||Dissolved|0.01|mg/l|0.04|Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|BB54|3226H3|05/07/2013|09:10:00 AM|Sample|Routine Sample|0.5|m||Phosphorus as P|0.005|mg/l|I|05/24/2013|09:11:00 AM|365.1||Total|0.002|mg/l|0.008|Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|BB54|3226H3|05/07/2013|09:10:00 AM|Sample|Routine Sample|0.5|m||Turbidity|0.7|NTU||05/08/2013|10:21:00 AM|180.1||Total|0.1|NTU|0.4|Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|TM02|3286C|05/07/2013|09:09:00 AM|Field Msr/Obs|Routine Msr/Obs|5.004|m||Dissolved oxygen (DO)|2.72|mg/l|D|05/07/2013|09:09:00 AM|4500-O-G||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|TM02|3286C|05/07/2013|09:09:00 AM|Field Msr/Obs|Routine Msr/Obs|5.004|m||Depth|5.004|m|D|05/07/2013|09:09:00 AM|FP||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|TM02|3286C|05/07/2013|09:09:00 AM|Field Msr/Obs|Routine Msr/Obs|5.004|m||Specific conductance|3116|umho/cm|D|05/07/2013|09:09:00 AM|2510||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|TM02|3286C|05/07/2013|09:09:00 AM|Field Msr/Obs|Routine Msr/Obs|5.004|m||Temperature, water|26.01|deg C|D|05/07/2013|09:09:00 AM|2550||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|TM02|3286C|05/07/2013|09:09:00 AM|Field Msr/Obs|Routine Msr/Obs|5.004|m||pH|7.46|None|D|05/07/2013|09:09:00 AM|4500-H||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|TM02|3286C|05/07/2013|09:09:00 AM|Field Msr/Obs|Routine Msr/Obs|5.004|m||Salinity|1.62|ppth|D|05/07/2013|09:09:00 AM|2520-B||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|TM02|3286C|05/07/2013|09:09:00 AM|Field Msr/Obs|Routine Msr/Obs|5.004|m||Dissolved oxygen saturation|33.8|%|D!|05/07/2013|09:09:00 AM|4500-O-G||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|TM02|3286C|05/07/2013|09:05:00 AM|Sample|Routine Sample|0.5|m||Phosphorus as P|0.008|mg/l|I|05/24/2013|09:08:00 AM|365.1||Total|0.002|mg/l|0.008|Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|TM02|3286C|05/07/2013|09:05:00 AM|Sample|Routine Sample|0.1|m||Fecal Coliform|30|cfu/100ml||05/08/2013|03:30:00 PM|9222-D||Total|5|cfu/100ml|15|Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|TM02|3286C|05/07/2013|09:05:00 AM|Sample|Routine Sample|0.5|m||Nitrogen, Kjeldahl|0.97|mg/l||05/13/2013|12:03:00 PM|351.2||Total|0.08|mg/l|0.32|Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|TM02|3286C|05/07/2013|09:05:00 AM|Sample|Routine Sample|0.5|m||Phosphorus, orthophosphate as PO4|0.005|mg/l|I|05/08/2013|10:12:00 AM|365.1||Dissolved|0.002|mg/l|0.008|Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|TM02|3286C|05/07/2013|09:05:00 AM|Sample|Routine Sample|0.5|m||Turbidity|1.4|NTU||05/08/2013|10:21:00 AM|180.1||Total|0.1|NTU|0.4|Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|TM02|3286C|05/07/2013|09:05:00 AM|Sample|Routine Sample|0.5|m||Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N|0.15|mg/l||05/15/2013|01:33:00 AM|353.2||Dissolved|0.01|mg/l|0.04|Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|TM02|3286C|05/07/2013|09:05:00 AM|Sample|Routine Sample|0.5|m||Nitrogen, ammonia (NH3) as NH3|0.18|mg/l||05/22/2013|09:30:00 AM|350.1||Dissolved|0.01|mg/l|0.04|Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|WC04|3288A|05/07/2013|08:44:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Dissolved oxygen saturation|7.9|%|D!|05/07/2013|08:44:00 AM|4500-O-G||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|WC04|3288A|05/07/2013|08:44:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Salinity|1.09|ppth|D|05/07/2013|08:44:00 AM|2520-B||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|WC04|3288A|05/07/2013|08:44:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Dissolved oxygen (DO)|0.64|mg/l|D|05/07/2013|08:44:00 AM|4500-O-G||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|WC04|3288A|05/07/2013|08:44:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Specific conductance|2134|umho/cm|D|05/07/2013|08:44:00 AM|2510||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|WC04|3288A|05/07/2013|08:44:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Temperature, water|25.51|deg C|D|05/07/2013|08:44:00 AM|2550||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|WC04|3288A|05/07/2013|08:44:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||pH|7.28|None|D|05/07/2013|08:44:00 AM|4500-H||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|WC04|3288A|05/07/2013|08:42:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Dissolved oxygen (DO)|0.63|mg/l|D|05/07/2013|08:42:00 AM|4500-O-G||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|WC04|3288A|05/07/2013|08:42:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Salinity|1.1|ppth|D|05/07/2013|08:42:00 AM|2520-B||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|WC04|3288A|05/07/2013|08:42:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Dissolved oxygen saturation|7.8|%|D!|05/07/2013|08:42:00 AM|4500-O-G||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|WC04|3288A|05/07/2013|08:42:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Temperature, water|25.48|deg C|D|05/07/2013|08:42:00 AM|2550||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|WC04|3288A|05/07/2013|08:42:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||pH|7.29|None|D|05/07/2013|08:42:00 AM|4500-H||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|WC04|3288A|05/07/2013|08:42:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Specific conductance|2149|umho/cm|D|05/07/2013|08:42:00 AM|2510||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|WC04|3288A|05/07/2013|08:40:00 AM|Sample|Routine Sample|0.5|m||Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N|0.08|mg/l|J|05/08/2013|12:49:00 PM|353.2|Analyte detected in FCEB|Dissolved|0.01|mg/l|0.04|Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|WC04|3288A|05/07/2013|08:40:00 AM|Field Msr/Obs|Routine Msr/Obs|0.642|m||Specific conductance|2183|umho/cm|D|05/07/2013|08:40:00 AM|2510||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|WC04|3288A|05/07/2013|08:40:00 AM|Sample|Routine Sample|0.5|m||Nitrogen, ammonia (NH3) as NH3|0.2|mg/l||05/21/2013|10:21:00 AM|350.1||Dissolved|0.01|mg/l|0.04|Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|WC04|3288A|05/07/2013|08:40:00 AM|Field Msr/Obs|Routine Msr/Obs|0.642|m||Salinity|1.11|ppth|D|05/07/2013|08:40:00 AM|2520-B||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|TM05|3286|05/07/2013|08:40:00 AM|Sample|Routine Sample|0.5|m||Nitrogen, Kjeldahl|0.7|mg/l||05/24/2013|03:33:00 PM|351.2||Total|0.08|mg/l|0.32|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|WC04|3288A|05/07/2013|08:40:00 AM|Sample|Routine Sample|0.5|m||Turbidity|1.2|NTU||05/08/2013|09:46:00 AM|180.1||Total|0.1|NTU|0.4|Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|WC04|3288A|05/07/2013|08:40:00 AM|Sample|Routine Sample|0.5|m||Nitrogen, Kjeldahl|3.47|mg/l|!|05/24/2013|04:01:00 AM|351.2||Total|0.08|mg/l|0.32|Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|TM05|3286|05/07/2013|08:40:00 AM|Sample|Routine Sample|0.5|m||Nitrogen, ammonia (NH3) as NH3|0.2|mg/l||05/21/2013|10:27:00 AM|350.1||Dissolved|0.01|mg/l|0.04|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|WC04|3288A|05/07/2013|08:40:00 AM|Sample|Routine Sample|0.5|m||Nitrogen, ammonia as N|0.22|mg/l||05/20/2013|11:37:00 AM|350.1||Total|0.01|mg/l|0.04|Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|TM05|3286|05/07/2013|08:40:00 AM|Sample|Routine Sample|0.5|m||Turbidity|1.1|NTU||05/08/2013|09:59:00 AM|180.1||Total|0.1|NTU|0.4|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|WC04|3288A|05/07/2013|08:40:00 AM|Sample|Routine Sample|0.5|m||Phosphorus as P|0.096|mg/l||05/14/2013|10:25:00 AM|365.1||Total|0.01|mg/l|0.04|Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|TM05|3286|05/07/2013|08:40:00 AM|Sample|Routine Sample|0.1|m||Fecal Coliform|105|cfu/100ml||05/08/2013|03:30:00 PM|9222-D||Total|5|cfu/100ml|15|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|WC04|3288A|05/07/2013|08:40:00 AM|Field Msr/Obs|Routine Msr/Obs|0.642|m||Depth|0.642|m|D|05/07/2013|08:40:00 AM|FP||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|WC04|3288A|05/07/2013|08:40:00 AM|Sample|Routine Sample|0.5|m||Phosphorus, orthophosphate as PO4|0.022|mg/l||05/08/2013|08:40:00 AM|365.1||Dissolved|0.002|mg/l|0.008|Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|WC04|3288A|05/07/2013|08:40:00 AM|Field Msr/Obs|Routine Msr/Obs|0.642|m||Temperature, water|25.36|deg C|D|05/07/2013|08:40:00 AM|2550||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|WC04|3288A|05/07/2013|08:40:00 AM|Field Msr/Obs|Routine Msr/Obs|0.642|m||Dissolved oxygen (DO)|1.13|mg/l|D|05/07/2013|08:40:00 AM|4500-O-G||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|TM05|3286|05/07/2013|08:40:00 AM|Sample|Routine Sample|0.5|m||Phosphorus, orthophosphate as PO4|*Non-detect||U|05/08/2013|08:53:00 AM|365.1||Dissolved|0.002|mg/l|0.008|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|WC04|3288A|05/07/2013|08:40:00 AM|Field Msr/Obs|Routine Msr/Obs|0.642|m||pH|7.31|None|D|05/07/2013|08:40:00 AM|4500-H||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|TM05|3286|05/07/2013|08:40:00 AM|Sample|Routine Sample|0.5|m||Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N|0.32|mg/l|!|05/08/2013|12:57:00 PM|353.2||Dissolved|0.01|mg/l|0.04|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|WC04|3288A|05/07/2013|08:40:00 AM|Field Msr/Obs|Routine Msr/Obs|0.642|m||Dissolved oxygen saturation|13.9|%|D!|05/07/2013|08:40:00 AM|4500-O-G||Total||||Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|TM05|3286|05/07/2013|08:40:00 AM|Sample|Routine Sample|0.5|m||Phosphorus as P|0.022|mg/l||05/14/2013|10:47:00 AM|365.1||Total|0.002|mg/l|0.008|Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|WC04|3288A|05/07/2013|08:40:00 AM|Sample|Routine Sample|0.1|m||Fecal Coliform|160|cfu/100ml||05/08/2013|03:30:00 PM|9222-D||Total|10|cfu/100ml|30|Water|Surface Water
21FLDADE|Dade Environmental Resource Management (Florida)|TM05|3286|05/07/2013|08:38:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Specific conductance|514|umho/cm|D|05/07/2013|08:38:00 AM|2510||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|TM05|3286|05/07/2013|08:38:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Temperature, water|25.75|deg C|D|05/07/2013|08:38:00 AM|2550||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|TM05|3286|05/07/2013|08:38:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Salinity|0.25|ppth|D|05/07/2013|08:38:00 AM|2520-B||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|TM05|3286|05/07/2013|08:38:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||pH|7.74|None|D!|05/07/2013|08:38:00 AM|4500-H||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|TM05|3286|05/07/2013|08:38:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Dissolved oxygen (DO)|4.44|mg/l|D|05/07/2013|08:38:00 AM|4500-O-G||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|TM05|3286|05/07/2013|08:38:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.5|m||Temperature, water|25.8|deg C|D|05/07/2013|08:38:00 AM|2550||Total||||Water|Estuary
21FLDADE|Dade Environmental Resource Management (Florida)|TM05|3286|05/07/2013|08:38:00 AM|Field Msr/Obs|Replicate Msr/Obs|0.1|m||Specific conductance|515|umho/cm|D|05/07/2013|08:38:00 AM|2510||Total||||Water|Estuary
