"","source","site","datetime","value","units","latitude","longitude","sample_depth"
"...2175","PALMBEACH","11","06/09/2022 10:45:00",5.8,"ug/L",26.8315333333333,-79.9397666666667,0.5
"...2176","PALMBEACH","13","09/16/2021 14:50:00",1,"ug/L",26.8085138888889,-79.9440388888889,0.5
"...2177","PALMBEACH","16","11/29/2021 11:30:00",50.5,"ug/L",26.8721138888889,-79.7543111111111,0.5
"...2178","PALMBEACH","13","08/19/2021 12:50:00",11.4,"ug/L",26.8085138888889,-79.9440388888889,0.5
"...2179","PALMBEACH","12A","07/18/2022 13:45:00",14.2,"ug/L",26.7587305555556,-79.9117805555556,0.5
"...2180","PALMBEACH","18C","08/10/2022 12:25:00",4.3,"ug/L",26.6420222222222,-79.9589111111111,0.5
"...2181","PALMBEACH","28","07/19/2022 14:30:00",13.3,"ug/L",26.5391027777778,-79.94265,0.5
"...2182","PALMBEACH","11","12/22/2021 14:00:00",1.4,"ug/L",26.8315333333333,-79.9397666666667,0.5
"...2183","PALMBEACH","24","03/22/2022 15:15:00",7.7,"ug/L",26.5877833333333,-79.9216861111111,0.5
"...2184","PALMBEACH","16","03/22/2022 12:30:00",1,"ug/L",26.8721138888889,-79.7543111111111,0.5
"...2185","PALMBEACH","15","03/22/2022 12:00:00",1.5,"ug/L",26.8127166666667,-79.8438361111111,0.5
"...2186","PALMBEACH","16","01/18/2022 12:40:00",1,"ug/L",26.8721138888889,-79.7543111111111,0.5
"...2187","PALMBEACH","38B","11/29/2021 16:40:00",50.5,"ug/L",26.6842777777778,-79.6487,0.5
"...2188","PALMBEACH","37B","11/30/2021 11:45:00",50.5,"ug/L",26.6799111111111,-79.7974055555556,0.5
"...2189","PALMBEACH","28","11/30/2021 16:20:00",50.5,"ug/L",26.5391027777778,-79.94265,0.5
"...2190","PALMBEACH","31E","11/30/2021 14:25:00",50.5,"ug/L",26.4238694444444,-79.7961194444444,0.5
"...2191","PALMBEACH","27A","03/23/2022 11:15:00",1.7,"ug/L",26.5388805555556,-79.8770388888889,0.5
"...2192","PALMBEACH","31C","03/23/2022 13:40:00",6.6,"ug/L",26.4243444444444,-79.8778944444445,0.5
"...2193","PALMBEACH","11","07/22/2021 13:45:00",1,"ug/L",26.8315333333333,-79.9397666666667,0.5
"...2194","PALMBEACH","11","06/03/2021 10:40:00",1,"ug/L",26.8315333333333,-79.9397666666667,0.5
"...2195","PALMBEACH","18C","06/03/2021 12:00:00",1,"ug/L",26.6420222222222,-79.9589111111111,0.5
"...2196","PALMBEACH","16","09/22/2021 11:45:00",1.7,"ug/L",26.8721138888889,-79.7543111111111,0.5
"...2197","PALMBEACH","24","09/22/2021 15:00:00",3.3,"ug/L",26.5877833333333,-79.9216861111111,0.5
"...2198","PALMBEACH","18D","04/19/2023 11:50:00",17.2,"ug/L",26.6291305555556,-79.9542777777778,0.5
"...2199","PALMBEACH","31E","07/13/2023 11:00:00",36.8,"ug/L",26.4238694444444,-79.7961194444444,0.5
"...2200","PALMBEACH","15","01/10/2023 13:30:00",1.8,"ug/L",26.8127166666667,-79.8438361111111,0.5
"...2201","PALMBEACH","28","01/12/2023 16:00:00",4.9,"ug/L",26.5391027777778,-79.94265,0.5
"...2202","PALMBEACH","31B","11/17/2022 14:45:00",21.5,"ug/L",26.4222027777778,-79.9262277777778,0.5
"...2203","PALMBEACH","27A","05/25/2023 10:30:00",1.1,"ug/L",26.5388805555556,-79.8770388888889,0.5
"...2204","PALMBEACH","31E","05/25/2023 11:40:00",8.8,"ug/L",26.4238694444444,-79.7961194444444,0.5
"...2205","PALMBEACH","24","07/12/2023 13:14:00",1,"ug/L",26.5877833333333,-79.9216861111111,0.5
"...2206","PALMBEACH","13","11/08/2018 13:45:00",2.2,"ug/L",26.8085138888889,-79.9440388888889,0.5
"...2207","PALMBEACH","27B","01/25/2019 09:45:00",28.1,"ug/L",26.5386055555556,-79.7948055555556,0.5
"...2208","PALMBEACH","43","03/14/2018 11:20:00",6.5,"ug/L",26.6643944444444,-79.2875777777778,0.5
"...2209","PALMBEACH","43","01/23/2019 12:30:00",9.6,"ug/L",26.6643944444444,-79.2875777777778,0.5
"...2210","PALMBEACH","16","03/12/2019 10:30:00",2.2,"ug/L",26.8721138888889,-79.7543111111111,0.5
"...2211","PALMBEACH","37B","03/13/2019 13:35:00",2.3,"ug/L",26.6799111111111,-79.7974055555556,0.5
"...2212","PALMBEACH","38B","03/13/2019 12:55:00",4.2,"ug/L",26.6842777777778,-79.6487,0.5
"...2213","PALMBEACH","11","07/27/2023 10:15:00",2.7,"ug/L",26.8315333333333,-79.9397666666667,0.5
"...2214","PALMBEACH","16","03/15/2023 09:30:00",1,"ug/L",26.8721138888889,-79.7543111111111,0.5
"...2215","PALMBEACH","39","07/27/2018 11:25:00",9.7,"ug/L",26.6861944444444,-79.332075,0.5
"...2216","PALMBEACH","18C","09/19/2018 13:25:00",7.6,"ug/L",26.6420222222222,-79.9589111111111,0.5
"...2217","PALMBEACH","31E","11/13/2018 13:00:00",2.2,"ug/L",26.4238694444444,-79.7961194444444,0.5
"...2218","PALMBEACH","15","11/15/2022 13:00:00",1,"ug/L",26.8127166666667,-79.8438361111111,0.5
"...2219","PALMBEACH","24","11/15/2022 15:30:00",19.5,"ug/L",26.5877833333333,-79.9216861111111,0.5
"...2220","PALMBEACH","12A","11/15/2022 14:15:00",27.5,"ug/L",26.7587305555556,-79.9117805555556,0.5
"...2221","PALMBEACH","16","11/15/2022 12:30:00",1,"ug/L",26.8721138888889,-79.7543111111111,0.5
"...2222","PALMBEACH","37B","05/21/2019 15:00:00",10.2,"ug/L",26.6799111111111,-79.7974055555556,0.5
"...2223","PALMBEACH","37B","09/11/2019 17:00:00",10.9,"ug/L",26.6799111111111,-79.7974055555556,0.5
"...2224","PALMBEACH","13","04/16/2020 00:01:00",3.4,"ug/L",26.8085138888889,-79.9440388888889,0.5
"...2225","PALMBEACH","38B","07/17/2024 15:00:00",22.4,"ug/L",26.6842777777778,-79.6487,0.5
"...2226","PALMBEACH","24","05/13/2024 15:00:00",3,"ug/L",26.5877833333333,-79.9216861111111,0.5
"...2227","PALMBEACH","18C","01/24/2024 10:37:00",1.4,"ug/L",26.6420222222222,-79.9589111111111,0.5
"...2228","PALMBEACH","12A","03/11/2024 11:00:00",4.1,"ug/L",26.7587305555556,-79.9117805555556,0.5
"...2229","PALMBEACH","18C","08/26/2024 12:57:00",3.7,"ug/L",26.6420222222222,-79.9589111111111,0.5
"...2230","PALMBEACH","11","08/27/2024 10:20:00",1.8,"ug/L",26.8315333333333,-79.9397666666667,0.5
"...2231","PALMBEACH","13","05/30/2019 11:45:00",3.4,"ug/L",26.8085138888889,-79.9440388888889,0.5
"...2232","PALMBEACH","37B","02/05/2020 12:45:00",10.1,"ug/L",26.6799111111111,-79.7974055555556,0.5
"...2233","PALMBEACH","15","05/05/2020 09:15:00",4,"ug/L",26.8127166666667,-79.8438361111111,0.5
"...2234","PALMBEACH","24","02/04/2020 11:15:00",21.4,"ug/L",26.5877833333333,-79.9216861111111,0.5
"...2235","PALMBEACH","31E","09/24/2024 10:40:00",8.5,"ug/L",26.4238694444444,-79.7961194444444,0.5
"...2236","PALMBEACH","39","12/20/2023 07:40:00",1,"ug/L",26.6861944444444,-79.332075,0.5
"...2237","PALMBEACH","31C","11/21/2019 11:40:00",10.6,"ug/L",26.4243444444444,-79.8778944444445,0.5
"...2238","PALMBEACH","18D","05/13/2020 09:30:00",5,"ug/L",26.6291305555556,-79.9542777777778,0.5
"...2239","PALMBEACH","16","11/19/2019 10:45:00",5.9,"ug/L",26.8721138888889,-79.7543111111111,0.5
"...2240","PALMBEACH","13","01/23/2020 13:50:00",5.6,"ug/L",26.8085138888889,-79.9440388888889,0.5
"...2241","PALMBEACH","C17S44","05/13/2024 11:40:00",1.9,"ug/L",26.8174888888889,-79.9184444444444,0.5
"...2242","PALMBEACH","16","12/19/2023 10:01:00",2.5,"ug/L",26.8721138888889,-79.7543111111111,0.5
"...2243","PALMBEACH","31C","07/23/2020 11:10:00",30.4,"ug/L",26.4243444444444,-79.8778944444445,0.5
"...2244","PALMBEACH","38B","03/25/2020 10:30:00",9.4,"ug/L",26.6842777777778,-79.6487,0.5
"...2245","PALMBEACH","31E","09/12/2019 12:45:00",24.1,"ug/L",26.4238694444444,-79.7961194444444,0.5
"...2246","PALMBEACH","31E","03/12/2024 10:40:00",5.6,"ug/L",26.4238694444444,-79.7961194444444,0.5
"...2247","PALMBEACH","24","07/16/2024 15:00:00",4.8,"ug/L",26.5877833333333,-79.9216861111111,0.5
"...2248","PALMBEACH","11","11/27/2023 14:23:00",1,"ug/L",26.8315333333333,-79.9397666666667,0.5
"...2249","PALMBEACH","38B","03/13/2024 12:00:00",2.3,"ug/L",26.6842777777778,-79.6487,0.5
"...2250","PALMBEACH","C17S44","07/16/2024 11:55:00",11.4,"ug/L",26.8174888888889,-79.9184444444444,0.5
"...2251","PALMBEACH","18D","12/16/2024 12:00:00",1.6,"ug/L",26.6291305555556,-79.9542777777778,0.5
"...2252","PALMBEACH","27B","03/04/2025 10:10:00",3.8,"ug/L",26.5386055555556,-79.7948055555556,0.5
"...2253","PALMBEACH","31C","03/04/2025 11:05:00",8.2,"ug/L",26.4243444444444,-79.8778944444445,0.5
"...2254","PALMBEACH","31C","03/26/2020 11:10:00",7.6,"ug/L",26.4243444444444,-79.8778944444445,0.5
"...2255","PALMBEACH","27B","05/06/2020 11:00:00",14,"ug/L",26.5386055555556,-79.7948055555556,0.5
"...2256","PALMBEACH","13","10/15/2020 14:45:00",1,"ug/L",26.8085138888889,-79.9440388888889,0.5
"...2257","PALMBEACH","22","05/18/2021 13:10:00",1.3,"ug/L",26.6092416666667,-79.9223777777778,0.5
"...2258","PALMBEACH","11","11/07/2024 12:57:00",2.2,"ug/L",26.8315333333333,-79.9397666666667,0.5
"...2259","PALMBEACH","18D","02/11/2025 10:48:00",2.7,"ug/L",26.6291305555556,-79.9542777777778,0.5
"...2260","PALMBEACH","24","03/03/2025 13:30:00",4.9,"ug/L",26.5877833333333,-79.9216861111111,0.5
"...2261","PALMBEACH","18D","10/21/2024 11:24:00",2.6,"ug/L",26.6291305555556,-79.9542777777778,0.5
"...2262","PALMBEACH","18C","01/29/2025 14:42:00",2.5,"ug/L",26.6420222222222,-79.9589111111111,0.5
"...2263","PALMBEACH","15","05/18/2021 10:15:00",1,"ug/L",26.8127166666667,-79.8438361111111,0.5
"...2264","PALMBEACH","37B","01/08/2025 13:17:00",2.3,"ug/L",26.6799111111111,-79.7974055555556,0.5
"...2265","PALMBEACH","31B","02/04/2025 11:23:00",4.4,"ug/L",26.4222027777778,-79.9262277777778,0.5
"...2266","PALMBEACH","22","01/06/2025 13:26:00",1,"ug/L",26.6092416666667,-79.9223777777778,0.5
"...2267","PALMBEACH","39","03/18/2021 12:45:00",2.5,"ug/L",26.6861944444444,-79.332075,0.5
"...2268","PALMBEACH","15","03/16/2021 10:30:00",1,"ug/L",26.8127166666667,-79.8438361111111,0.5
"...2269","PALMBEACH","22","03/16/2021 14:00:00",1,"ug/L",26.6092416666667,-79.9223777777778,0.5
"...2270","PALMBEACH","31E","03/17/2021 13:50:00",1,"ug/L",26.4238694444444,-79.7961194444444,0.5
"...2271","PALMBEACH","27A","03/17/2021 12:15:00",1,"ug/L",26.5388805555556,-79.8770388888889,0.5
"...2272","PALMBEACH","11","08/26/2020 10:27:00",1,"ug/L",26.8315333333333,-79.9397666666667,0.5
"...2273","PALMBEACH","31B","11/19/2020 11:45:00",1,"ug/L",26.4222027777778,-79.9262277777778,0.5
"...2274","PALMBEACH","28","05/19/2021 16:30:00",1,"ug/L",26.5391027777778,-79.94265,0.5
"...2275","PALMBEACH","18D","07/13/2022 12:00:00",2.1,"ug/L",26.6291305555556,-79.9542777777778,0.5
"...2276","PALMBEACH","43","03/24/2022 10:20:00",9.3,"ug/L",26.6643944444444,-79.2875777777778,0.5
"...2277","PALMBEACH","12A","03/22/2022 13:30:00",6.8,"ug/L",26.7587305555556,-79.9117805555556,0.5
"...2278","PALMBEACH","12A","01/18/2022 14:00:00",7.8,"ug/L",26.7587305555556,-79.9117805555556,0.5
"...2279","PALMBEACH","15","01/18/2022 13:15:00",1.2,"ug/L",26.8127166666667,-79.8438361111111,0.5
"...2280","PALMBEACH","27B","05/19/2022 12:40:00",37.4,"ug/L",26.5386055555556,-79.7948055555556,0.5
"...2281","PALMBEACH","31C","05/19/2022 14:30:00",10.9,"ug/L",26.4243444444444,-79.8778944444445,0.5
"...2282","PALMBEACH","31E","05/19/2022 13:20:00",32.1,"ug/L",26.4238694444444,-79.7961194444444,0.5
"...2283","PALMBEACH","38B","05/17/2022 14:45:00",16.3,"ug/L",26.6842777777778,-79.6487,0.5
"...2284","PALMBEACH","31E","03/23/2022 12:40:00",4.6,"ug/L",26.4238694444444,-79.7961194444444,0.5
"...2285","PALMBEACH","28","03/23/2022 15:15:00",10,"ug/L",26.5391027777778,-79.94265,0.5
"...2286","PALMBEACH","15","09/22/2021 12:15:00",1,"ug/L",26.8127166666667,-79.8438361111111,0.5
"...2287","PALMBEACH","12A","09/22/2021 13:00:00",1,"ug/L",26.7587305555556,-79.9117805555556,0.5
"...2288","PALMBEACH","38B","07/14/2023 10:00:00",11.3,"ug/L",26.6842777777778,-79.6487,0.5
"...2289","PALMBEACH","38B","07/20/2022 16:00:00",11.9,"ug/L",26.6842777777778,-79.6487,0.5
"...2290","PALMBEACH","12A","01/10/2023 14:45:00",29.2,"ug/L",26.7587305555556,-79.9117805555556,0.5
"...2291","PALMBEACH","31C","04/04/2018 11:50:00",2.2,"ug/L",26.4243444444444,-79.8778944444445,0.5
"...2292","PALMBEACH","18C","07/19/2023 10:15:00",5.8,"ug/L",26.6420222222222,-79.9589111111111,0.5
"...2293","PALMBEACH","31B","07/13/2023 12:20:00",11.6,"ug/L",26.4222027777778,-79.9262277777778,0.5
"...2294","PALMBEACH","27A","11/17/2022 11:15:00",15.1,"ug/L",26.5388805555556,-79.8770388888889,0.5
"...2295","PALMBEACH","31E","03/16/2023 14:00:00",12.9,"ug/L",26.4238694444444,-79.7961194444444,0.5
"...2296","PALMBEACH","13","09/20/2018 14:30:00",5.1,"ug/L",26.8085138888889,-79.9440388888889,0.5
"...2297","PALMBEACH","18D","12/04/2018 12:10:00",2.2,"ug/L",26.6291305555556,-79.9542777777778,0.5
"...2298","PALMBEACH","39","03/14/2018 10:30:00",5,"ug/L",26.6861944444444,-79.332075,0.5
"...2299","PALMBEACH","16","07/20/2018 11:20:00",3.5,"ug/L",26.8721138888889,-79.7543111111111,0.5
"...2300","PALMBEACH","31E","10/05/2022 12:45:00",30.5,"ug/L",26.4238694444444,-79.7961194444444,0.5
"...2301","PALMBEACH","12A","10/06/2022 12:30:00",26.8,"ug/L",26.7587305555556,-79.9117805555556,0.5
"...2302","PALMBEACH","37B","10/04/2022 16:30:00",8.2,"ug/L",26.6799111111111,-79.7974055555556,0.5
"...2303","PALMBEACH","12A","07/20/2018 10:15:00",2.2,"ug/L",26.7587305555556,-79.9117805555556,0.5
"...2304","PALMBEACH","11","06/28/2018 15:00:00",2.2,"ug/L",26.8315333333333,-79.9397666666667,0.5
"...2305","PALMBEACH","38B","07/27/2018 12:50:00",6.7,"ug/L",26.6842777777778,-79.6487,0.5
"...2306","PALMBEACH","27A","09/27/2018 09:15:00",5.5,"ug/L",26.5388805555556,-79.8770388888889,0.5
"...2307","PALMBEACH","24","03/08/2018 13:25:00",2.2,"ug/L",26.5877833333333,-79.9216861111111,0.5
"...2308","PALMBEACH","18D","09/19/2018 13:35:00",6.8,"ug/L",26.6291305555556,-79.9542777777778,0.5
"...2309","PALMBEACH","27B","11/13/2018 12:20:00",2.2,"ug/L",26.5386055555556,-79.7948055555556,0.5
"...2310","PALMBEACH","18D","10/23/2018 14:15:00",2.2,"ug/L",26.6291305555556,-79.9542777777778,0.5
"...2311","PALMBEACH","13","01/19/2023 13:15:00",1.4,"ug/L",26.8085138888889,-79.9440388888889,0.5
"...2312","PALMBEACH","43","05/19/2023 11:46:00",9.6,"ug/L",26.6643944444444,-79.2875777777778,0.5
"...2313","PALMBEACH","18D","05/31/2023 09:45:00",2.5,"ug/L",26.6291305555556,-79.9542777777778,0.5
"...2314","PALMBEACH","18C","10/31/2023 12:20:00",3,"ug/L",26.6420222222222,-79.9589111111111,0.5
"...2315","PALMBEACH","39","05/15/2024 09:00:00",2,"ug/L",26.6861944444444,-79.332075,0.5
"...2316","PALMBEACH","31C","08/02/2018 12:30:00",58,"ug/L",26.4243444444444,-79.8778944444445,0.5
"...2317","PALMBEACH","31E","08/02/2018 11:50:00",55.5,"ug/L",26.4238694444444,-79.7961194444444,0.5
"...2318","PALMBEACH","13","03/07/2019 14:50:00",5.7,"ug/L",26.8085138888889,-79.9440388888889,0.5
"...2319","PALMBEACH","38B","05/21/2019 14:00:00",8.3,"ug/L",26.6842777777778,-79.6487,0.5
"...2320","PALMBEACH","37B","11/20/2019 13:20:00",4.4,"ug/L",26.6799111111111,-79.7974055555556,0.5
"...2321","PALMBEACH","18C","09/25/2019 13:55:00",2.2,"ug/L",26.6420222222222,-79.9589111111111,0.5
"...2322","PALMBEACH","18D","02/19/2020 13:23:00",3.2,"ug/L",26.6291305555556,-79.9542777777778,0.5
"...2323","PALMBEACH","11","07/23/2024 11:45:00",1,"ug/L",26.8315333333333,-79.9397666666667,0.5
"...2324","PALMBEACH","16","03/11/2024 10:30:00",1,"ug/L",26.8721138888889,-79.7543111111111,0.5
"...2325","PALMBEACH","27A","07/18/2024 11:45:00",1.9,"ug/L",26.5388805555556,-79.8770388888889,0.5
"...2326","PALMBEACH","27B","07/18/2024 12:15:00",15.4,"ug/L",26.5386055555556,-79.7948055555556,0.5
"...2327","PALMBEACH","13","04/04/2019 15:45:00",4.4,"ug/L",26.8085138888889,-79.9440388888889,0.5
"...2328","PALMBEACH","43","07/17/2019 11:20:00",3.4,"ug/L",26.6643944444444,-79.2875777777778,0.5
"...2329","PALMBEACH","38B","02/05/2020 14:40:00",31.6,"ug/L",26.6842777777778,-79.6487,0.5
"...2330","PALMBEACH","16","05/05/2020 08:30:00",10.8,"ug/L",26.8721138888889,-79.7543111111111,0.5
"...2331","PALMBEACH","12A","05/05/2020 10:00:00",9.5,"ug/L",26.7587305555556,-79.9117805555556,0.5
"...2332","PALMBEACH","38B","09/25/2024 10:04:00",6.1,"ug/L",26.6842777777778,-79.6487,0.5
"...2333","PALMBEACH","16","10/18/2023 10:15:00",2,"ug/L",26.8721138888889,-79.7543111111111,0.5
"...2334","PALMBEACH","39","10/19/2023 11:20:00",3.3,"ug/L",26.6861944444444,-79.332075,0.5
"...2335","PALMBEACH","43","12/20/2023 08:13:00",1,"ug/L",26.6643944444444,-79.2875777777778,0.5
"...2336","PALMBEACH","31C","01/10/2024 13:30:00",4.7,"ug/L",26.4243444444444,-79.8778944444445,0.5
"...2337","PALMBEACH","13","07/08/2020 11:25:00",3,"ug/L",26.8085138888889,-79.9440388888889,0.5
"...2338","PALMBEACH","13","06/26/2019 13:00:00",4.1,"ug/L",26.8085138888889,-79.9440388888889,0.5
"...2339","PALMBEACH","24","03/24/2020 13:00:00",21.7,"ug/L",26.5877833333333,-79.9216861111111,0.5
"...2340","PALMBEACH","24","09/10/2019 15:15:00",2.2,"ug/L",26.5877833333333,-79.9216861111111,0.5
"...2341","PALMBEACH","15","11/19/2019 11:20:00",2.2,"ug/L",26.8127166666667,-79.8438361111111,0.5
"...2342","PALMBEACH","12A","11/19/2019 12:00:00",20.6,"ug/L",26.7587305555556,-79.9117805555556,0.5
"...2343","PALMBEACH","24","09/23/2024 13:08:00",21.4,"ug/L",26.5877833333333,-79.9216861111111,0.5
"...2344","PALMBEACH","11","04/17/2024 12:00:00",1,"ug/L",26.8315333333333,-79.9397666666667,0.5
"...2345","PALMBEACH","27A","07/23/2020 09:45:00",19.2,"ug/L",26.5388805555556,-79.8770388888889,0.5
"...2346","PALMBEACH","31B","07/23/2020 11:40:00",20.1,"ug/L",26.4222027777778,-79.9262277777778,0.5
"...2347","PALMBEACH","31B","03/14/2019 13:30:00",12,"ug/L",26.4222027777778,-79.9262277777778,0.5
"...2348","PALMBEACH","28","05/20/2019 17:15:00",11.3,"ug/L",26.5391027777778,-79.94265,0.5
"...2349","PALMBEACH","31B","09/12/2019 14:30:00",20.9,"ug/L",26.4222027777778,-79.9262277777778,0.5
"...2350","PALMBEACH","11","02/28/2024 11:07:00",1,"ug/L",26.8315333333333,-79.9397666666667,0.5
"...2351","PALMBEACH","31C","03/12/2024 11:20:00",6.5,"ug/L",26.4243444444444,-79.8778944444445,0.5
"...2352","PALMBEACH","27A","03/12/2024 09:30:00",1,"ug/L",26.5388805555556,-79.8770388888889,0.5
"...2353","PALMBEACH","11","09/14/2023 12:48:00",2.4,"ug/L",26.8315333333333,-79.9397666666667,0.5
"...2354","PALMBEACH","38B","01/11/2024 12:15:00",2.2,"ug/L",26.6842777777778,-79.6487,0.5
"...2355","PALMBEACH","28","03/04/2025 12:12:00",1,"ug/L",26.5391027777778,-79.94265,0.5
"...2356","PALMBEACH","31E","03/26/2020 10:40:00",6.1,"ug/L",26.4238694444444,-79.7961194444444,0.5
"...2357","PALMBEACH","11","05/14/2020 11:07:00",2.6,"ug/L",26.8315333333333,-79.9397666666667,0.5
"...2358","PALMBEACH","18D","03/18/2020 13:50:00",7.7,"ug/L",26.6291305555556,-79.9542777777778,0.5
"...2359","PALMBEACH","13","02/12/2025 12:11:00",2.9,"ug/L",26.8085138888889,-79.9440388888889,0.5
"...2360","PALMBEACH","22","03/03/2025 12:47:00",4.9,"ug/L",26.6092416666667,-79.9223777777778,0.5
"...2361","PALMBEACH","38B","03/05/2025 12:08:00",2.2,"ug/L",26.6842777777778,-79.6487,0.5
"...2362","PALMBEACH","18D","03/10/2021 12:40:00",1.3,"ug/L",26.6291305555556,-79.9542777777778,0.5
"...2363","PALMBEACH","15","07/27/2021 10:45:00",1,"ug/L",26.8127166666667,-79.8438361111111,0.5
"...2364","PALMBEACH","22","07/27/2021 14:00:00",1,"ug/L",26.6092416666667,-79.9223777777778,0.5
"...2365","PALMBEACH","16","07/27/2021 11:30:00",1,"ug/L",26.8721138888889,-79.7543111111111,0.5
"...2366","PALMBEACH","31E","02/04/2025 10:13:00",4.6,"ug/L",26.4238694444444,-79.7961194444444,0.5
"...2367","PALMBEACH","27B","02/04/2025 09:44:00",4,"ug/L",26.5386055555556,-79.7948055555556,0.5
"...2368","PALMBEACH","31B","01/07/2025 11:17:00",3,"ug/L",26.4222027777778,-79.9262277777778,0.5
"...2369","PALMBEACH","27A","01/07/2025 09:22:00",1.5,"ug/L",26.5388805555556,-79.8770388888889,0.5
"...2370","PALMBEACH","13","10/22/2024 10:48:00",5.2,"ug/L",26.8085138888889,-79.9440388888889,0.5
"...2371","PALMBEACH","16","02/03/2025 09:50:00",12.2,"ug/L",26.8721138888889,-79.7543111111111,0.5
"...2372","PALMBEACH","38B","03/18/2021 13:30:00",1.3,"ug/L",26.6842777777778,-79.6487,0.5
"...2373","PALMBEACH","37B","03/18/2021 14:00:00",1.3,"ug/L",26.6799111111111,-79.7974055555556,0.5
"...2374","PALMBEACH","31B","01/28/2021 13:15:00",1,"ug/L",26.4222027777778,-79.9262277777778,0.5
"...2375","PALMBEACH","28","01/28/2021 14:30:00",7.2,"ug/L",26.5391027777778,-79.94265,0.5
"...2376","PALMBEACH","31B","03/17/2021 15:30:00",1,"ug/L",26.4222027777778,-79.9262277777778,0.5
"...2377","PALMBEACH","22","09/08/2020 13:20:00",15.2,"ug/L",26.6092416666667,-79.9223777777778,0.5
"...2378","PALMBEACH","31E","11/19/2020 10:30:00",1,"ug/L",26.4238694444444,-79.7961194444444,0.5
"...2379","PALMBEACH","43","05/21/2021 11:30:00",1.3,"ug/L",26.6643944444444,-79.2875777777778,0.5
"...2380","PALMBEACH","18D","04/29/2021 15:05:00",1,"ug/L",26.6291305555556,-79.9542777777778,0.5
"...2381","PALMBEACH","28","09/10/2020 15:15:00",17.4,"ug/L",26.5391027777778,-79.94265,0.5
"...2382","PALMBEACH","31E","05/19/2021 14:20:00",1,"ug/L",26.4238694444444,-79.7961194444444,0.5
"...2383","PALMBEACH","18C","08/18/2021 12:00:00",4.2,"ug/L",26.6420222222222,-79.9589111111111,0.5
"...2384","PALMBEACH","13","06/09/2022 11:10:00",4.1,"ug/L",26.8085138888889,-79.9440388888889,0.5
"...2385","PALMBEACH","12A","11/29/2021 12:20:00",50.5,"ug/L",26.7587305555556,-79.9117805555556,0.5
"...2386","PALMBEACH","22","11/29/2021 13:15:00",50.5,"ug/L",26.6092416666667,-79.9223777777778,0.5
"...2387","PALMBEACH","15","11/29/2021 11:00:00",50.5,"ug/L",26.8127166666667,-79.8438361111111,0.5
"...2388","PALMBEACH","11","11/18/2021 14:45:00",1.8,"ug/L",26.8315333333333,-79.9397666666667,0.5
"...2389","PALMBEACH","13","01/13/2022 14:00:00",2.2,"ug/L",26.8085138888889,-79.9440388888889,0.5
"...2390","PALMBEACH","24","01/18/2022 15:30:00",10,"ug/L",26.5877833333333,-79.9216861111111,0.5
"...2391","PALMBEACH","28","07/26/2021 15:45:00",1.3,"ug/L",26.5391027777778,-79.94265,0.5
"...2392","PALMBEACH","18D","06/03/2021 12:20:00",1.3,"ug/L",26.6291305555556,-79.9542777777778,0.5
"...2393","PALMBEACH","18D","11/17/2021 12:20:00",1.7,"ug/L",26.6291305555556,-79.9542777777778,0.5
"...2394","PALMBEACH","18D","01/12/2022 10:45:00",2.3,"ug/L",26.6291305555556,-79.9542777777778,0.5
"...2395","PALMBEACH","13","04/28/2022 13:05:00",3.3,"ug/L",26.8085138888889,-79.9440388888889,0.5
"...2396","PALMBEACH","18D","04/27/2022 11:48:00",2.6,"ug/L",26.6291305555556,-79.9542777777778,0.5
