"","X","datetime","source","site","analyte","value","units","latitude","longitude","sample_depth"
"2934","...155692","'02/29/2016'","BROWARD","29","Ammonia_plus_Ammonium",0.376,"mg/l",NA,NA,0.5
"2935","...155701","'02/29/2016'","BROWARD","124","Ammonia_plus_Ammonium",0.294,"mg/l",NA,NA,0.5
"2936","...155715","'02/29/2016'","BROWARD","124","Ammonia_plus_Ammonium",0.298,"mg/l",NA,NA,0.5
"2937","...155724","'02/29/2016'","BROWARD","23","Ammonia_plus_Ammonium",0.134,"mg/l",NA,NA,0.5
"2938","...155732","'02/29/2016'","BROWARD","23","Ammonia_plus_Ammonium",0.147,"mg/l",NA,NA,0.5
"2939","...156194","'08/26/2015'","BROWARD","10","Ammonia_plus_Ammonium",0.039,"mg/l",NA,NA,0.5
"2940","...156205","'08/26/2015'","BROWARD","125","Ammonia_plus_Ammonium",0.009,"mg/l",NA,NA,0.5
"2941","...156216","'08/26/2015'","BROWARD","123","Ammonia_plus_Ammonium",0.047,"mg/l",NA,NA,0.5
"2942","...156227","'08/26/2015'","BROWARD","38","Ammonia_plus_Ammonium",0.026,"mg/l",NA,NA,0.5
"2943","...156241","'08/26/2015'","BROWARD","121","Ammonia_plus_Ammonium",0.03,"mg/l",NA,NA,0.5
"2944","...156256","'08/26/2015'","BROWARD","121","Ammonia_plus_Ammonium",0.035,"mg/l",NA,NA,0.5
"2945","...156266","'08/26/2015'","BROWARD","39","Ammonia_plus_Ammonium",0.014,"mg/l",NA,NA,0.5
"2946","...156272","'08/26/2015'","BROWARD","64","Ammonia_plus_Ammonium",0.053,"mg/l",NA,NA,0.5
"2947","...156289","'08/26/2015'","BROWARD","40","Ammonia_plus_Ammonium",0.019,"mg/l",NA,NA,0.5
"2948","...156299","'08/26/2015'","BROWARD","40","Ammonia_plus_Ammonium",0.018,"mg/l",NA,NA,0.5
"2949","...156305","'08/26/2015'","BROWARD","16","Ammonia_plus_Ammonium",0.048,"mg/l",NA,NA,0.5
"2950","...156313","'08/26/2015'","BROWARD","15","Ammonia_plus_Ammonium",0.055,"mg/l",NA,NA,0.5
"2951","...156314","'08/26/2015'","BROWARD","41","Ammonia_plus_Ammonium",0.012,"mg/l",NA,NA,0.5
"2952","...156340","'08/26/2015'","BROWARD","19","Ammonia_plus_Ammonium",0.074,"mg/l",NA,NA,0.5
"2953","...156355","'08/25/2015'","BROWARD","111","Ammonia_plus_Ammonium",0.012,"mg/l",NA,NA,0.5
"2954","...156358","'08/25/2015'","BROWARD","112","Ammonia_plus_Ammonium",0.014,"mg/l",NA,NA,0.5
"2955","...156372","'08/25/2015'","BROWARD","8","Ammonia_plus_Ammonium",0.043,"mg/l",NA,NA,0.5
"2956","...156383","'08/25/2015'","BROWARD","89","Ammonia_plus_Ammonium",0.058,"mg/l",NA,NA,0.5
"2957","...156400","'08/25/2015'","BROWARD","127","Ammonia_plus_Ammonium",0.049,"mg/l",NA,NA,0.5
"2958","...156405","'08/25/2015'","BROWARD","6","Ammonia_plus_Ammonium",0.045,"mg/l",NA,NA,0.5
"2959","...156416","'08/25/2015'","BROWARD","4","Ammonia_plus_Ammonium",0.172,"mg/l",NA,NA,0.5
"2960","...156430","'08/25/2015'","BROWARD","4","Ammonia_plus_Ammonium",0.172,"mg/l",NA,NA,0.5
"2961","...156443","'08/25/2015'","BROWARD","3","Ammonia_plus_Ammonium",0.043,"mg/l",NA,NA,0.5
"2962","...156449","'08/25/2015'","BROWARD","7","Ammonia_plus_Ammonium",0.039,"mg/l",NA,NA,0.5
"2963","...156457","'08/25/2015'","BROWARD","11","Ammonia_plus_Ammonium",0.059,"mg/l",NA,NA,0.5
"2964","...156471","'08/25/2015'","BROWARD","11","Ammonia_plus_Ammonium",0.011,"mg/l",NA,NA,0.5
"2965","...156480","'08/25/2015'","BROWARD","2","Ammonia_plus_Ammonium",0.062,"mg/l",NA,NA,0.5
"2966","...156492","'08/25/2015'","BROWARD","12","Ammonia_plus_Ammonium",0.084,"mg/l",NA,NA,0.5
"2967","...156506","'08/25/2015'","BROWARD","126","Ammonia_plus_Ammonium",0.066,"mg/l",NA,NA,0.5
"2968","...156520","'08/25/2015'","BROWARD","14","Ammonia_plus_Ammonium",0.108,"mg/l",NA,NA,0.5
"2969","...156524","'08/25/2015'","BROWARD","110","Ammonia_plus_Ammonium",0.076,"mg/l",NA,NA,0.5
"2970","...156539","'08/25/2015'","BROWARD","122","Ammonia_plus_Ammonium",0.106,"mg/l",NA,NA,0.5
"2971","...156544","'08/24/2015'","BROWARD","37","Ammonia_plus_Ammonium",0.013,"mg/l",NA,NA,0.5
"2972","...156561","'08/24/2015'","BROWARD","36","Ammonia_plus_Ammonium",0.03,"mg/l",NA,NA,0.5
"2973","...156572","'08/24/2015'","BROWARD","35","Ammonia_plus_Ammonium",0.022,"mg/l",NA,NA,0.5
"2974","...156585","'08/24/2015'","BROWARD","35","Ammonia_plus_Ammonium",0.019,"mg/l",NA,NA,0.5
"2975","...156591","'08/24/2015'","BROWARD","22","Ammonia_plus_Ammonium",0.195,"mg/l",NA,NA,0.5
"2976","...156604","'08/24/2015'","BROWARD","33","Ammonia_plus_Ammonium",0.019,"mg/l",NA,NA,0.5
"2977","...156615","'08/24/2015'","BROWARD","34","Ammonia_plus_Ammonium",0.012,"mg/l",NA,NA,0.5
"2978","...156623","'08/24/2015'","BROWARD","28","Ammonia_plus_Ammonium",0.304,"mg/l",NA,NA,0.5
"2979","...156635","'08/24/2015'","BROWARD","25","Ammonia_plus_Ammonium",0.032,"mg/l",NA,NA,0.5
"2980","...156643","'08/24/2015'","BROWARD","31","Ammonia_plus_Ammonium",0.147,"mg/l",NA,NA,0.5
"2981","...156659","'08/24/2015'","BROWARD","1","Ammonia_plus_Ammonium",0.046,"mg/l",NA,NA,0.5
"2982","...156675","'08/24/2015'","BROWARD","24","Ammonia_plus_Ammonium",0.036,"mg/l",NA,NA,0.5
"2983","...156682","'08/24/2015'","BROWARD","32","Ammonia_plus_Ammonium",0.016,"mg/l",NA,NA,0.5
"2984","...156692","'08/24/2015'","BROWARD","120","Ammonia_plus_Ammonium",0.025,"mg/l",NA,NA,0.5
"2985","...156705","'08/24/2015'","BROWARD","29","Ammonia_plus_Ammonium",0.29,"mg/l",NA,NA,0.5
"2986","...156713","'08/24/2015'","BROWARD","26","Ammonia_plus_Ammonium",0.029,"mg/l",NA,NA,0.5
"2987","...156730","'08/24/2015'","BROWARD","124","Ammonia_plus_Ammonium",0.125,"mg/l",NA,NA,0.5
"2988","...156742","'08/24/2015'","BROWARD","23","Ammonia_plus_Ammonium",0.189,"mg/l",NA,NA,0.5
"2989","...156745","'08/24/2015'","BROWARD","124","Ammonia_plus_Ammonium",0.124,"mg/l",NA,NA,0.5
"2990","...156761","'08/24/2015'","BROWARD","23","Ammonia_plus_Ammonium",0.184,"mg/l",NA,NA,0.5
"2991","...156767","'06/04/2015'","BROWARD","20","Ammonia_plus_Ammonium",0.041,"mg/l",NA,NA,0.5
"2992","...156778","'06/04/2015'","BROWARD","123","Ammonia_plus_Ammonium",0.036,"mg/l",NA,NA,0.5
"2993","...156791","'06/04/2015'","BROWARD","121","Ammonia_plus_Ammonium",0.016,"mg/l",NA,NA,0.5
"2994","...156797","'06/04/2015'","BROWARD","121","Ammonia_plus_Ammonium",0.024,"mg/l",NA,NA,0.5
"2995","...156808","'06/04/2015'","BROWARD","64","Ammonia_plus_Ammonium",0.043,"mg/l",NA,NA,0.5
"2996","...156820","'06/04/2015'","BROWARD","16","Ammonia_plus_Ammonium",0.043,"mg/l",NA,NA,0.5
"2997","...156831","'06/04/2015'","BROWARD","15","Ammonia_plus_Ammonium",0.028,"mg/l",NA,NA,0.5
"2998","...156841","'06/04/2015'","BROWARD","19","Ammonia_plus_Ammonium",0.061,"mg/l",NA,NA,0.5
"2999","...156853","'06/03/2015'","BROWARD","10","Ammonia_plus_Ammonium",0.014,"mg/l",NA,NA,0.5
"3000","...156870","'06/03/2015'","BROWARD","125","Ammonia_plus_Ammonium",0.009,"mg/l",NA,NA,0.5
"3001","...156877","'06/03/2015'","BROWARD","38","Ammonia_plus_Ammonium",0.009,"mg/l",NA,NA,0.5
"3002","...156893","'06/03/2015'","BROWARD","39","Ammonia_plus_Ammonium",0.009,"mg/l",NA,NA,0.5
"3003","...156901","'06/03/2015'","BROWARD","40","Ammonia_plus_Ammonium",0.01,"mg/l",NA,NA,0.5
"3004","...156917","'06/03/2015'","BROWARD","40","Ammonia_plus_Ammonium",0.009,"mg/l",NA,NA,0.5
"3005","...156922","'06/03/2015'","BROWARD","41","Ammonia_plus_Ammonium",0.01,"mg/l",NA,NA,0.5
"3006","...156930","'06/02/2015'","BROWARD","111","Ammonia_plus_Ammonium",0.01,"mg/l",NA,NA,0.5
"3007","...156947","'06/02/2015'","BROWARD","112","Ammonia_plus_Ammonium",0.009,"mg/l",NA,NA,0.5
"3008","...156953","'06/02/2015'","BROWARD","8","Ammonia_plus_Ammonium",0.028,"mg/l",NA,NA,0.5
"3009","...156962","'06/02/2015'","BROWARD","22","Ammonia_plus_Ammonium",0.304,"mg/l",NA,NA,0.5
"3010","...156979","'06/02/2015'","BROWARD","89","Ammonia_plus_Ammonium",0.034,"mg/l",NA,NA,0.5
"3011","...156993","'06/02/2015'","BROWARD","28","Ammonia_plus_Ammonium",0.342,"mg/l",NA,NA,0.5
"3012","...156995","'06/02/2015'","BROWARD","127","Ammonia_plus_Ammonium",0.011,"mg/l",NA,NA,0.5
"3013","...157007","'06/02/2015'","BROWARD","4","Ammonia_plus_Ammonium",0.03,"mg/l",NA,NA,0.5
"3014","...157020","'06/02/2015'","BROWARD","6","Ammonia_plus_Ammonium",0.02,"mg/l",NA,NA,0.5
"3015","...157034","'06/02/2015'","BROWARD","4","Ammonia_plus_Ammonium",0.031,"mg/l",NA,NA,0.5
"3016","...157043","'06/02/2015'","BROWARD","7","Ammonia_plus_Ammonium",0.028,"mg/l",NA,NA,0.5
"3017","...157053","'06/02/2015'","BROWARD","3","Ammonia_plus_Ammonium",0.06,"mg/l",NA,NA,0.5
"3018","...157065","'06/02/2015'","BROWARD","25","Ammonia_plus_Ammonium",0.022,"mg/l",NA,NA,0.5
"3019","...157077","'06/02/2015'","BROWARD","11","Ammonia_plus_Ammonium",0.009,"mg/l",NA,NA,0.5
"3020","...157093","'06/02/2015'","BROWARD","11","Ammonia_plus_Ammonium",0.009,"mg/l",NA,NA,0.5
"3021","...157103","'06/02/2015'","BROWARD","24","Ammonia_plus_Ammonium",0.027,"mg/l",NA,NA,0.5
"3022","...157110","'06/02/2015'","BROWARD","2","Ammonia_plus_Ammonium",0.021,"mg/l",NA,NA,0.5
"3023","...157120","'06/02/2015'","BROWARD","12","Ammonia_plus_Ammonium",0.019,"mg/l",NA,NA,0.5
"3024","...157127","'06/02/2015'","BROWARD","26","Ammonia_plus_Ammonium",0.037,"mg/l",NA,NA,0.5
"3025","...157139","'06/02/2015'","BROWARD","14","Ammonia_plus_Ammonium",0.045,"mg/l",NA,NA,0.5
"3026","...157159","'06/02/2015'","BROWARD","126","Ammonia_plus_Ammonium",0.025,"mg/l",NA,NA,0.5
"3027","...157160","'06/02/2015'","BROWARD","124","Ammonia_plus_Ammonium",0.036,"mg/l",NA,NA,0.5
"3028","...157178","'06/02/2015'","BROWARD","124","Ammonia_plus_Ammonium",0.037,"mg/l",NA,NA,0.5
"3029","...157188","'06/02/2015'","BROWARD","110","Ammonia_plus_Ammonium",0.049,"mg/l",NA,NA,0.5
"3030","...157203","'06/02/2015'","BROWARD","122","Ammonia_plus_Ammonium",0.016,"mg/l",NA,NA,0.5
"3031","...157209","'06/01/2015'","BROWARD","37","Ammonia_plus_Ammonium",0.009,"mg/l",NA,NA,0.5
"3032","...157224","'06/01/2015'","BROWARD","36","Ammonia_plus_Ammonium",0.013,"mg/l",NA,NA,0.5
"3033","...157234","'06/01/2015'","BROWARD","35","Ammonia_plus_Ammonium",0.01,"mg/l",NA,NA,0.5
"3034","...157245","'06/01/2015'","BROWARD","35","Ammonia_plus_Ammonium",0.021,"mg/l",NA,NA,0.5
"3035","...157252","'06/01/2015'","BROWARD","31","Ammonia_plus_Ammonium",0.132,"mg/l",NA,NA,0.5
"3036","...157265","'06/01/2015'","BROWARD","34","Ammonia_plus_Ammonium",0.009,"mg/l",NA,NA,0.5
"3037","...157280","'06/01/2015'","BROWARD","33","Ammonia_plus_Ammonium",0.016,"mg/l",NA,NA,0.5
"3038","...157288","'06/01/2015'","BROWARD","32","Ammonia_plus_Ammonium",0.034,"mg/l",NA,NA,0.5
"3039","...157292","'06/01/2015'","BROWARD","1","Ammonia_plus_Ammonium",0.014,"mg/l",NA,NA,0.5
"3040","...157313","'06/01/2015'","BROWARD","29","Ammonia_plus_Ammonium",0.31,"mg/l",NA,NA,0.5
"3041","...157315","'06/01/2015'","BROWARD","120","Ammonia_plus_Ammonium",0.009,"mg/l",NA,NA,0.5
"3042","...157325","'06/01/2015'","BROWARD","23","Ammonia_plus_Ammonium",0.167,"mg/l",NA,NA,0.5
"3043","...157343","'06/01/2015'","BROWARD","23","Ammonia_plus_Ammonium",0.133,"mg/l",NA,NA,0.5
"3044","...158648","'10/23/2013'","BROWARD","20","Ammonia_plus_Ammonium",0.034,"mg/l",NA,NA,0.5
"3045","...158656","'10/23/2013'","BROWARD","10","Ammonia_plus_Ammonium",0.031,"mg/l",NA,NA,0.5
"3046","...158658","'10/23/2013'","BROWARD","111","Ammonia_plus_Ammonium",0.064,"mg/l",NA,NA,0.5
"3047","...158668","'10/23/2013'","BROWARD","125","Ammonia_plus_Ammonium",0.02,"mg/l",NA,NA,0.5
"3048","...158671","'10/23/2013'","BROWARD","123","Ammonia_plus_Ammonium",0.041,"mg/l",NA,NA,0.5
"3049","...158682","'10/23/2013'","BROWARD","112","Ammonia_plus_Ammonium",0.083,"mg/l",NA,NA,0.5
"3050","...158690","'10/23/2013'","BROWARD","5","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"3051","...158695","'10/23/2013'","BROWARD","38","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"3052","...158702","'10/23/2013'","BROWARD","6","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"3053","...158716","'10/23/2013'","BROWARD","121","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"3054","...158717","'10/23/2013'","BROWARD","121","Ammonia_plus_Ammonium",0.017,"mg/l",NA,NA,0.5
"3055","...158725","'10/23/2013'","BROWARD","39","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"3056","...158730","'10/23/2013'","BROWARD","7","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"3057","...158738","'10/23/2013'","BROWARD","64","Ammonia_plus_Ammonium",0.09,"mg/l",NA,NA,0.5
"3058","...158744","'10/23/2013'","BROWARD","40","Ammonia_plus_Ammonium",0.011,"mg/l",NA,NA,0.5
"3059","...158747","'10/23/2013'","BROWARD","40","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"3060","...158757","'10/23/2013'","BROWARD","11","Ammonia_plus_Ammonium",0.267,"mg/l",NA,NA,0.5
"3061","...158765","'10/23/2013'","BROWARD","16","Ammonia_plus_Ammonium",0.057,"mg/l",NA,NA,0.5
"3062","...158769","'10/23/2013'","BROWARD","11","Ammonia_plus_Ammonium",0.253,"mg/l",NA,NA,0.5
"3063","...158777","'10/23/2013'","BROWARD","41","Ammonia_plus_Ammonium",0.01,"mg/l",NA,NA,0.5
"3064","...158786","'10/23/2013'","BROWARD","12","Ammonia_plus_Ammonium",0.274,"mg/l",NA,NA,0.5
"3065","...158788","'10/23/2013'","BROWARD","15","Ammonia_plus_Ammonium",0.058,"mg/l",NA,NA,0.5
"3066","...158796","'10/23/2013'","BROWARD","14","Ammonia_plus_Ammonium",0.335,"mg/l",NA,NA,0.5
"3067","...158807","'10/23/2013'","BROWARD","19","Ammonia_plus_Ammonium",0.067,"mg/l",NA,NA,0.5
"3068","...158810","'10/23/2013'","BROWARD","122","Ammonia_plus_Ammonium",0.125,"mg/l",NA,NA,0.5
"3069","...158817","'10/22/2013'","BROWARD","8","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"3070","...158824","'10/22/2013'","BROWARD","89","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"3071","...158836","'10/22/2013'","BROWARD","22","Ammonia_plus_Ammonium",0.113,"mg/l",NA,NA,0.5
"3072","...158840","'10/22/2013'","BROWARD","28","Ammonia_plus_Ammonium",0.345,"mg/l",NA,NA,0.5
"3073","...158860","'10/22/2013'","BROWARD","4","Ammonia_plus_Ammonium",0.199,"mg/l",NA,NA,0.5
"3074","...158867","'10/22/2013'","BROWARD","4","Ammonia_plus_Ammonium",0.173,"mg/l",NA,NA,0.5
"3075","...158872","'10/22/2013'","BROWARD","3","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"3076","...158877","'10/22/2013'","BROWARD","25","Ammonia_plus_Ammonium",0.154,"mg/l",NA,NA,0.5
"3077","...158883","'10/22/2013'","BROWARD","24","Ammonia_plus_Ammonium",0.035,"mg/l",NA,NA,0.5
"3078","...158893","'10/22/2013'","BROWARD","2","Ammonia_plus_Ammonium",0.047,"mg/l",NA,NA,0.5
"3079","...158896","'10/22/2013'","BROWARD","26","Ammonia_plus_Ammonium",0.081,"mg/l",NA,NA,0.5
"3080","...158901","'10/22/2013'","BROWARD","124","Ammonia_plus_Ammonium",0.163,"mg/l",NA,NA,0.5
"3081","...158907","'10/22/2013'","BROWARD","126","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"3082","...158916","'10/22/2013'","BROWARD","124","Ammonia_plus_Ammonium",0.16,"mg/l",NA,NA,0.5
"3083","...158923","'10/22/2013'","BROWARD","110","Ammonia_plus_Ammonium",0.025,"mg/l",NA,NA,0.5
"3084","...158940","'10/21/2013'","BROWARD","37","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"3085","...158946","'10/21/2013'","BROWARD","36","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"3086","...158949","'10/21/2013'","BROWARD","35","Ammonia_plus_Ammonium",0.021,"mg/l",NA,NA,0.5
"3087","...158955","'10/21/2013'","BROWARD","35","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"3088","...158964","'10/21/2013'","BROWARD","31","Ammonia_plus_Ammonium",0.179,"mg/l",NA,NA,0.5
"3089","...158972","'10/21/2013'","BROWARD","34","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"3090","...158979","'10/21/2013'","BROWARD","32","Ammonia_plus_Ammonium",0.225,"mg/l",NA,NA,0.5
"3091","...158983","'10/21/2013'","BROWARD","33","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"3092","...158992","'10/21/2013'","BROWARD","29","Ammonia_plus_Ammonium",0.283,"mg/l",NA,NA,0.5
"3093","...159001","'10/21/2013'","BROWARD","1","Ammonia_plus_Ammonium",0.084,"mg/l",NA,NA,0.5
"3094","...159007","'10/21/2013'","BROWARD","120","Ammonia_plus_Ammonium",0.078,"mg/l",NA,NA,0.5
"3095","...159013","'10/21/2013'","BROWARD","23","Ammonia_plus_Ammonium",0.046,"mg/l",NA,NA,0.5
"3096","...159018","'10/21/2013'","BROWARD","23","Ammonia_plus_Ammonium",0.062,"mg/l",NA,NA,0.5
"3097","...159027","'08/07/2013'","BROWARD","10","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"3098","...159036","'08/07/2013'","BROWARD","125","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"3099","...159042","'08/07/2013'","BROWARD","20","Ammonia_plus_Ammonium",0.12,"mg/l",NA,NA,0.5
"3100","...159045","'08/07/2013'","BROWARD","123","Ammonia_plus_Ammonium",0.062,"mg/l",NA,NA,0.5
"3101","...159057","'08/07/2013'","BROWARD","38","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"3102","...159061","'08/07/2013'","BROWARD","121","Ammonia_plus_Ammonium",0.037,"mg/l",NA,NA,0.5
"3103","...159071","'08/07/2013'","BROWARD","111","Ammonia_plus_Ammonium",0.021,"mg/l",NA,NA,0.5
"3104","...159073","'08/07/2013'","BROWARD","121","Ammonia_plus_Ammonium",0.016,"mg/l",NA,NA,0.5
"3105","...159086","'08/07/2013'","BROWARD","39","Ammonia_plus_Ammonium",0.02,"mg/l",NA,NA,0.5
"3106","...159090","'08/07/2013'","BROWARD","112","Ammonia_plus_Ammonium",0.023,"mg/l",NA,NA,0.5
"3107","...159095","'08/07/2013'","BROWARD","64","Ammonia_plus_Ammonium",0.205,"mg/l",NA,NA,0.5
"3108","...159106","'08/07/2013'","BROWARD","5","Ammonia_plus_Ammonium",0.019,"mg/l",NA,NA,0.5
"3109","...159113","'08/07/2013'","BROWARD","40","Ammonia_plus_Ammonium",0.012,"mg/l",NA,NA,0.5
"3110","...159119","'08/07/2013'","BROWARD","6","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"3111","...159122","'08/07/2013'","BROWARD","40","Ammonia_plus_Ammonium",0.013,"mg/l",NA,NA,0.5
"3112","...159135","'08/07/2013'","BROWARD","16","Ammonia_plus_Ammonium",0.18,"mg/l",NA,NA,0.5
"3113","...159138","'08/07/2013'","BROWARD","7","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"3114","...159148","'08/07/2013'","BROWARD","11","Ammonia_plus_Ammonium",0.084,"mg/l",NA,NA,0.5
"3115","...159156","'08/07/2013'","BROWARD","11","Ammonia_plus_Ammonium",0.083,"mg/l",NA,NA,0.5
"3116","...159158","'08/07/2013'","BROWARD","41","Ammonia_plus_Ammonium",0.02,"mg/l",NA,NA,0.5
"3117","...159167","'08/07/2013'","BROWARD","15","Ammonia_plus_Ammonium",0.031,"mg/l",NA,NA,0.5
"3118","...159178","'08/07/2013'","BROWARD","12","Ammonia_plus_Ammonium",0.053,"mg/l",NA,NA,0.5
"3119","...159189","'08/07/2013'","BROWARD","14","Ammonia_plus_Ammonium",0.222,"mg/l",NA,NA,0.5
"3120","...159192","'08/07/2013'","BROWARD","19","Ammonia_plus_Ammonium",0.084,"mg/l",NA,NA,0.5
"3121","...159197","'08/07/2013'","BROWARD","122","Ammonia_plus_Ammonium",0.253,"mg/l",NA,NA,0.5
"3122","...159205","'08/06/2013'","BROWARD","8","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"3123","...159210","'08/06/2013'","BROWARD","89","Ammonia_plus_Ammonium",-0.002,"mg/l",NA,NA,0.5
"3124","...159221","'08/06/2013'","BROWARD","4","Ammonia_plus_Ammonium",0.073,"mg/l",NA,NA,0.5
"3125","...159228","'08/06/2013'","BROWARD","22","Ammonia_plus_Ammonium",0.322,"mg/l",NA,NA,0.5
"3126","...159234","'08/06/2013'","BROWARD","4","Ammonia_plus_Ammonium",0.096,"mg/l",NA,NA,0.5
"3127","...159245","'08/06/2013'","BROWARD","28","Ammonia_plus_Ammonium",0.17,"mg/l",NA,NA,0.5
"3128","...159248","'08/06/2013'","BROWARD","3","Ammonia_plus_Ammonium",0.059,"mg/l",NA,NA,0.5
"3129","...159255","'08/06/2013'","BROWARD","25","Ammonia_plus_Ammonium",0.295,"mg/l",NA,NA,0.5
"3130","...159264","'08/06/2013'","BROWARD","2","Ammonia_plus_Ammonium",0.038,"mg/l",NA,NA,0.5
"3131","...159266","'08/06/2013'","BROWARD","24","Ammonia_plus_Ammonium",0.075,"mg/l",NA,NA,0.5
"3132","...159276","'08/06/2013'","BROWARD","126","Ammonia_plus_Ammonium",0.111,"mg/l",NA,NA,0.5
"3133","...159285","'08/06/2013'","BROWARD","26","Ammonia_plus_Ammonium",0.166,"mg/l",NA,NA,0.5
"3134","...159288","'08/06/2013'","BROWARD","110","Ammonia_plus_Ammonium",0.189,"mg/l",NA,NA,0.5
"3135","...159295","'08/06/2013'","BROWARD","124","Ammonia_plus_Ammonium",0.162,"mg/l",NA,NA,0.5
"3136","...159303","'08/06/2013'","BROWARD","124","Ammonia_plus_Ammonium",0.139,"mg/l",NA,NA,0.5
"3137","...159312","'08/05/2013'","BROWARD","37","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"3138","...159314","'08/05/2013'","BROWARD","36","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"3139","...159323","'08/05/2013'","BROWARD","35","Ammonia_plus_Ammonium",0.056,"mg/l",NA,NA,0.5
"3140","...159327","'08/05/2013'","BROWARD","35","Ammonia_plus_Ammonium",0.033,"mg/l",NA,NA,0.5
"3141","...159333","'08/05/2013'","BROWARD","31","Ammonia_plus_Ammonium",0.229,"mg/l",NA,NA,0.5
"3142","...159337","'08/05/2013'","BROWARD","34","Ammonia_plus_Ammonium",0.032,"mg/l",NA,NA,0.5
"3143","...159344","'08/05/2013'","BROWARD","32","Ammonia_plus_Ammonium",0.057,"mg/l",NA,NA,0.5
"3144","...159354","'08/05/2013'","BROWARD","33","Ammonia_plus_Ammonium",0.06,"mg/l",NA,NA,0.5
"3145","...159360","'08/05/2013'","BROWARD","29","Ammonia_plus_Ammonium",0.343,"mg/l",NA,NA,0.5
"3146","...159368","'08/05/2013'","BROWARD","1","Ammonia_plus_Ammonium",0.05,"mg/l",NA,NA,0.5
"3147","...159372","'08/05/2013'","BROWARD","120","Ammonia_plus_Ammonium",0.032,"mg/l",NA,NA,0.5
"3148","...159378","'08/05/2013'","BROWARD","23","Ammonia_plus_Ammonium",0.213,"mg/l",NA,NA,0.5
"3149","...159382","'08/05/2013'","BROWARD","23","Ammonia_plus_Ammonium",0.216,"mg/l",NA,NA,0.5
"3150","...159386","'05/15/2013'","BROWARD","21","Ammonia_plus_Ammonium",0.244,"mg/l",NA,NA,0.5
"3151","...159392","'05/15/2013'","BROWARD","10","Ammonia_plus_Ammonium",0.023,"mg/l",NA,NA,0.5
"3152","...159401","'05/15/2013'","BROWARD","20","Ammonia_plus_Ammonium",0.042,"mg/l",NA,NA,0.5
"3153","...159407","'05/15/2013'","BROWARD","90","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"3154","...159412","'05/15/2013'","BROWARD","49","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"3155","...159416","'05/15/2013'","BROWARD","111","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"3156","...159424","'05/15/2013'","BROWARD","90","Ammonia_plus_Ammonium",0.013,"mg/l",NA,NA,0.5
"3157","...159430","'05/15/2013'","BROWARD","112","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"3158","...159438","'05/15/2013'","BROWARD","38","Ammonia_plus_Ammonium",0.046,"mg/l",NA,NA,0.5
"3159","...159444","'05/15/2013'","BROWARD","5","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"3160","...159448","'05/15/2013'","BROWARD","17","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"3161","...159454","'05/15/2013'","BROWARD","6","Ammonia_plus_Ammonium",0.038,"mg/l",NA,NA,0.5
"3162","...159463","'05/15/2013'","BROWARD","64","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"3163","...159466","'05/15/2013'","BROWARD","40","Ammonia_plus_Ammonium",0.062,"mg/l",NA,NA,0.5
"3164","...159474","'05/15/2013'","BROWARD","40","Ammonia_plus_Ammonium",0.054,"mg/l",NA,NA,0.5
"3165","...159482","'05/15/2013'","BROWARD","16","Ammonia_plus_Ammonium",0.022,"mg/l",NA,NA,0.5
"3166","...159488","'05/15/2013'","BROWARD","7","Ammonia_plus_Ammonium",0.032,"mg/l",NA,NA,0.5
"3167","...159494","'05/15/2013'","BROWARD","11","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
"3168","...159500","'05/15/2013'","BROWARD","15","Ammonia_plus_Ammonium",NA,"",NA,NA,0.5
